timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
6.90,-0.6729,9.8941,-0.0641,3.1567,-1.9753,-0.7438
23.40,-0.6617,9.8801,-0.4637,3.7118,-1.9089,0.8710
40.20,-0.7588,9.8762,-0.5436,-0.8701,-0.5226,2.7946
56.80,-0.8612,9.8780,-0.4405,-2.3927,-0.6287,3.4510
73.50,-0.8775,9.8761,-0.4511,-2.4932,-1.6180,3.8764
90.10,-0.7683,9.7723,-0.6336,-1.8670,-2.0362,3.1029
106.90,-0.5662,9.6800,-0.5637,-1.4370,-1.9760,1.9976
123.50,-0.5615,9.6785,-0.6491,-0.0041,-1.4806,0.8353
140.30,-0.5617,9.6803,-0.6220,0.3217,-1.1938,0.0374
156.90,-0.6671,9.7810,-0.5174,-2.6253,0.3597,0.3853
173.50,-0.7830,9.7772,-0.5315,-1.0968,-0.1230,-0.0445
190.30,-0.8818,9.7748,-0.5437,-0.1356,-1.2224,-0.8817
206.80,-0.6819,9.7793,-0.5301,-0.1247,-1.5239,-0.9758
223.80,-0.5897,9.6858,-0.3122,-0.9553,-1.3281,-0.4168
240.30,-0.5924,9.7861,-0.3024,-1.9155,-0.6268,0.6307
256.80,-0.6079,9.6855,-0.2858,-4.7193,-0.0543,2.8080
273.50,-0.5206,9.6856,-0.3716,-5.4439,0.5201,2.9637
290.20,-0.6184,9.7821,-0.4664,-3.6013,0.5445,1.9376
306.80,-0.7352,9.7788,-0.4629,-0.5012,-0.1116,0.0794
323.70,-0.6404,9.7834,-0.3394,-0.2720,-0.4122,-0.4076
340.20,-0.3390,9.6918,-0.3068,-2.7607,0.4411,1.0789
356.90,-0.3678,9.7901,-0.4772,-8.2906,2.7947,4.6319
373.50,-0.5742,9.7833,-0.6691,-7.2580,2.6978,3.5586
390.40,-0.7783,9.9781,-0.6647,-4.2739,1.0715,0.6896
406.90,-0.6931,9.9798,-0.6653,-0.9971,-1.0391,-1.3513
