timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1296.70,-10.7074,5.7522,0.8504,148.2802,142.6004,14.3731
1313.30,-9.0782,5.5847,-1.2831,157.8827,119.9621,49.9120
1330.10,-7.9686,5.3305,-3.6245,171.9169,113.2463,47.8037
1346.70,-7.3921,5.2458,-6.0149,165.1629,98.9528,41.8565
1363.30,-7.6757,5.8070,-7.2816,146.1891,77.9214,29.0795
1380.00,-7.7812,6.9932,-5.8821,119.2299,57.2025,26.4700
1396.70,-7.5123,8.8385,-2.2240,100.2014,32.8447,39.0769
1413.40,-6.8265,8.8646,-3.0785,92.5713,25.6439,52.8122
1430.40,-5.3367,8.4029,-4.2663,108.0807,15.4011,53.6073
1446.70,-4.1195,8.1133,-6.1044,100.9515,9.8954,40.2330
1463.40,-3.3139,8.4120,-6.4549,83.8205,5.7341,24.3132
1480.00,-3.0728,8.8247,-4.4657,69.1282,5.2017,16.5436
1496.80,-3.4215,9.4320,-2.2807,66.8613,3.9356,19.7324
1513.60,-3.5006,9.3077,-2.5678,70.3005,1.2277,27.1732
1530.10,-3.0325,9.0107,-3.8603,72.1575,-6.2507,28.3579
1546.70,-2.3594,8.8953,-4.2008,63.6397,-9.4637,22.3785
1563.70,-1.8537,8.9916,-3.5347,55.4658,-9.7051,17.4997
1580.20,-1.4220,9.0716,-2.6653,48.6051,-7.1041,16.3687
1596.60,-1.4787,9.1547,-2.0894,42.0528,-3.9508,19.1095
1613.40,-1.4524,9.1889,-2.1669,36.5899,-1.8328,22.7403
1630.10,-1.5202,9.2409,-2.9657,39.6000,-1.7368,22.7437
1646.70,-1.5939,9.4187,-3.5829,41.0583,-5.1430,12.3885
1663.40,-1.3533,9.4827,-3.1203,28.3563,-6.5499,8.5100
1680.00,-1.0655,9.4784,-2.0160,17.0002,-5.3900,8.4712
1696.70,-0.8859,9.4494,-1.0360,15.2773,-1.7613,12.2896
1713.40,-1.4094,9.6887,-2.2434,18.1761,-0.4816,14.8155
1730.10,-1.3296,9.6914,-2.3428,19.3308,-2.4738,13.6301
1746.70,-1.0955,9.7083,-2.1906,11.9181,-5.2840,10.4833
1763.50,-0.8827,9.7230,-2.0258,7.1477,-4.6438,9.1807
1780.00,-0.6714,9.6304,-1.9478,5.2603,-2.6193,7.8102
1796.80,-0.6923,9.7480,-1.7198,8.2693,-0.6981,5.9077
1813.40,-1.3455,9.9658,-1.7641,9.2408,0.1332,5.7106
1830.00,-1.2289,9.8624,-1.7671,7.5348,-1.9630,7.0515
1846.80,-0.9091,9.7383,-2.2089,5.8205,-5.1984,8.1509
1863.70,-0.5276,9.5236,-2.4965,6.2175,-4.8240,4.2369
1885.30,-0.2165,9.4393,-2.3502,11.4792,-5.1877,-8.4814
1896.60,-0.2165,9.4393,-2.3502,12.7350,-0.8727,-6.8992
1913.40,-0.5691,9.7222,-0.3069,9.7899,1.5239,-3.4404
1930.00,-1.4228,10.0241,-1.0926,1.1404,2.0862,4.6311
1946.60,-1.1687,9.6911,-1.4784,-6.9171,0.1092,11.8589
1963.30,-1.0002,9.6506,-2.0508,-14.4557,-2.2325,17.9217
1979.90,-0.6690,9.5052,-2.8572,-11.3610,-2.8634,11.9636
