timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1742.70,-1.8764,9.7422,-0.5639,19.0748,-4.5631,-10.9358
1759.10,-1.5183,9.5918,-1.0160,23.9546,-8.9075,-7.4596
1775.90,-0.6980,9.4057,-1.6297,31.6069,-9.5402,-11.5563
1793.10,-0.2839,9.2720,-1.7777,36.0663,-6.6234,-18.0193
1809.20,-0.6740,9.4187,-1.0791,34.1650,-4.6559,-20.2679
1825.80,-0.8260,9.3784,-0.2872,26.6366,-4.3599,-14.8045
1842.60,-0.3265,9.3377,-0.5928,11.1515,-3.3811,-3.0069
1859.00,-0.4425,9.4315,-0.5478,9.4428,0.4584,-1.9809
1876.00,-1.4306,10.1616,-0.9571,11.6391,-1.7001,-4.2486
1892.50,-1.0112,9.7542,0.0593,6.1740,-3.9886,0.1514
1912.70,-0.3453,9.8545,-0.9276,9.2064,-3.9717,2.4489
1925.90,0.1955,9.7197,-1.0860,7.5388,-2.8041,2.0983
1942.60,-0.3039,9.7819,-0.9804,6.2701,1.8373,-0.3603
1959.10,-1.1168,9.8030,-0.7962,2.6011,3.4315,-0.1714
1976.00,-1.1246,9.7940,-0.7362,4.2045,0.1786,1.0201
1992.60,-0.8624,9.7280,-1.0261,8.8478,-2.1246,-0.0566
2009.30,-0.2826,9.5944,-1.3298,12.9017,-1.7423,-3.4308
2026.10,-0.3853,9.5706,-0.8751,12.9865,0.4480,-5.1837
2042.50,-0.4879,9.6581,-0.7765,7.4448,2.3238,-3.1280
2059.30,-0.5755,9.6653,-0.9903,-3.1443,4.6938,1.6527
2076.00,-0.8102,9.6753,-1.4326,-0.1452,4.3666,-0.9176
2093.00,-1.1503,10.1829,-1.9710,10.7092,1.8297,-14.1182
2109.20,-1.1615,9.8096,-0.9556,14.7404,1.4683,-7.0189
2125.80,-1.3240,9.9578,-0.3003,4.5254,-1.7414,-2.2358
2142.70,-1.1955,10.0776,-0.7155,-5.9848,-2.4955,5.9913
2159.20,-0.9939,9.9918,-0.7975,-10.7102,-2.5351,9.6106
