timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
7.60,-1.2224,9.9309,-1.1716,0.8698,1.9271,2.4960
24.30,-1.2969,9.8193,-1.3887,2.0600,0.1255,-0.7488
41.80,-1.1253,9.8505,-0.7819,2.2789,-0.8220,-1.8950
57.50,-0.9573,9.7624,-0.5653,-0.0265,-1.0258,-0.5631
74.20,-1.0505,9.7558,-0.6638,-3.1411,-0.4919,4.7012
90.90,-1.0447,9.7434,-0.9515,-1.6680,-0.6963,3.8135
107.50,-1.0195,9.7432,-1.0350,1.5095,-1.2921,1.7697
124.20,-0.9166,9.6480,-1.0083,2.3116,-0.9260,0.3143
140.90,-0.9568,9.6655,-0.5025,0.6139,-0.2379,1.2596
157.70,-0.9577,9.6656,-0.4981,-1.2666,0.3872,3.4038
174.20,-0.8506,9.6653,-0.5904,-1.6823,1.2677,5.9517
191.00,-1.0437,9.6567,-0.6923,-0.1094,0.8804,5.2804
207.60,-0.9486,9.5630,-0.5830,3.5197,0.9245,3.6397
224.60,-1.0342,9.6614,-0.5980,4.7038,1.3077,2.4071
241.50,-1.0558,9.6709,-0.3150,4.0538,1.5189,3.0463
257.70,-1.1526,9.7062,0.4139,5.2630,1.2540,5.4715
274.20,-1.1291,9.6106,0.3766,7.3229,0.8890,9.0667
291.80,-1.1002,9.3326,0.6580,9.6918,0.3795,13.5600
307.60,-1.0852,9.1005,1.6291,21.8868,-0.9940,10.6051
325.30,-1.2807,9.1550,3.2257,38.1201,-4.2409,10.8243
341.60,-0.6269,9.0554,4.6225,50.6008,-6.6351,19.9336
359.00,0.5437,8.1864,6.1658,60.9502,-6.5783,36.7356
374.40,1.7157,7.2436,5.8904,69.4193,-4.8883,61.3401
391.20,2.4909,5.8834,5.0111,80.6613,11.0457,120.5816
407.80,2.6986,4.6867,3.7380,74.9292,22.9918,151.8015
428.00,2.8862,3.3845,1.8748,66.2532,35.9200,177.3364
441.10,2.6502,2.6800,-0.3072,62.8952,45.0499,193.8709
463.80,3.1692,0.9705,-5.0906,53.7248,65.9021,209.5508
480.00,3.6451,0.5737,-7.9953,43.2201,63.7048,212.6375
491.10,4.5173,0.6222,-9.9150,24.5819,71.9794,216.2595
507.60,5.0837,0.6460,-12.9834,-10.1459,109.5489,209.9729
524.50,5.8278,1.6206,-16.7356,-31.2977,123.2885,190.1704
541.00,6.3989,2.5078,-18.5385,-50.4392,128.0935,163.9365
557.70,7.3015,3.3534,-19.4878,-61.6369,127.9679,139.7381
574.30,11.1410,4.7917,-21.4489,-83.2258,129.0403,109.4606
591.00,12.2960,6.0620,-20.6129,-107.2519,136.3309,75.7550
607.70,11.8723,8.4203,-20.1360,-164.8752,155.5885,26.4201
624.30,11.6558,11.7035,-20.1239,-186.9592,146.8834,2.9578
641.00,9.1811,14.7885,-19.3488,-209.7808,125.5581,-7.1016
657.70,8.9199,18.8501,-22.4294,-224.1593,84.6903,-17.0994
674.50,5.9912,21.4813,-20.6369,-254.6807,34.1270,-33.6299
692.50,6.6105,19.9378,-21.9749,-336.1302,-39.5420,-30.9251
707.70,10.5068,18.1047,-24.5786,-364.4100,-79.1209,-61.8511
724.60,15.2227,17.9224,-25.8982,-366.2847,-108.1027,-126.3164
741.20,16.7074,17.4513,-25.8075,-321.2134,-123.0844,-185.5894
757.70,16.2114,17.4245,-25.4778,-252.0743,-125.3668,-232.8402
774.60,13.5164,16.7406,-23.3041,-183.5498,-114.6697,-282.1371
791.20,1.4156,9.1421,-17.4287,-104.6669,-105.5596,-300.1358
807.80,-3.4747,3.8317,-14.1702,-32.0880,-81.7260,-291.8163
824.70,-5.4832,-1.6875,-8.3885,-27.3669,-82.1419,-280.3779
841.20,-6.2711,-6.5574,-3.9704,-43.8568,-91.7166,-258.3108
857.80,-5.0084,-8.7875,-2.5011,-57.2217,-94.8529,-241.8814
874.60,-3.3151,-10.3020,-3.8326,-35.4975,-75.5269,-225.1907
891.20,0.1028,-16.5082,-2.6171,6.4511,-26.9388,-199.1321
