timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
14.30,-1.7091,9.5800,-1.3161,3.0617,0.4745,-2.5886
31.00,-1.5237,9.5070,-1.0753,-0.8854,0.5115,-2.2214
47.50,-1.4439,9.5200,-0.9402,-2.2331,1.4956,-1.8484
64.30,-1.4344,9.5264,-1.0202,-1.8598,2.4813,-2.0431
81.00,-1.5598,9.5009,-0.8250,-1.7888,2.9931,-1.7005
97.80,-1.5641,9.4990,-0.8379,-0.3754,2.5020,-1.0340
114.40,-1.4584,9.5236,-1.0118,-0.0446,2.6513,-0.6774
130.90,-1.4722,9.5194,-0.9020,-0.1462,3.8757,-1.4311
147.70,-1.5719,9.5027,-0.9150,-1.3469,6.1282,-2.1727
164.30,-1.7123,9.5735,-0.7391,-2.8624,6.2355,-0.9515
180.90,-1.9266,9.6388,-0.8896,-2.1335,5.4200,-0.1094
197.70,-1.8658,9.5509,-1.1136,0.1862,5.1289,-0.9540
214.30,-1.8585,9.5487,-1.1436,0.6244,5.6384,-2.5017
231.00,-1.8697,9.5426,-1.0642,-1.1308,6.1542,-3.0244
247.60,-1.9165,9.6316,-0.9848,-3.9628,6.1469,-1.8900
264.20,-1.9279,9.6264,-0.9031,-1.9396,6.0831,-1.6413
281.00,-2.1271,9.6923,-1.0563,1.8532,5.4211,-2.4035
297.60,-2.1247,9.6894,-1.0865,2.2754,4.3719,-2.6998
314.50,-2.0433,9.8008,-1.1091,-0.1863,4.1357,-1.6282
330.90,-2.1293,9.8868,-1.3335,-2.9877,4.1562,-0.5824
347.70,-2.2281,9.9674,-1.5709,-3.7338,4.2262,-2.0094
364.30,-2.4221,10.0308,-1.7255,4.2612,2.9521,-10.0607
381.00,-2.7552,10.1719,-1.6098,6.4013,1.5227,-13.4419
397.60,-2.9129,10.4488,-1.4516,7.0462,-0.9670,-15.3205
414.30,-2.9527,10.6466,-1.3531,5.2997,-2.3074,-16.2994
431.00,-3.5326,10.9564,-1.2198,4.3192,-3.5891,-16.5361
447.60,-4.5212,11.5932,-1.8020,2.2752,-8.5875,-17.4487
464.50,-5.0599,11.7143,-1.6167,4.8044,-17.2185,-27.5446
481.10,-6.5371,11.8706,-0.6957,12.4342,-24.6865,-30.9442
497.60,-7.4795,11.9241,-0.2723,18.6694,-35.5627,-30.7403
514.30,-8.1215,12.1280,0.0465,16.2902,-48.2329,-27.0981
531.10,-10.0539,12.3197,-0.1837,7.2131,-60.8780,-22.9747
547.60,-12.2193,12.2329,-0.1174,-2.5655,-79.4485,-21.1664
564.40,-12.8347,11.4733,1.0221,-7.8700,-141.5403,-26.0964
581.10,-12.0880,10.7885,1.3844,10.8643,-168.3645,-38.8488
597.70,-11.0470,9.9217,2.1476,26.0713,-190.1615,-52.5606
614.90,-10.6071,9.2149,2.4404,31.7648,-210.4161,-67.0860
631.30,-9.4328,7.3314,4.2194,28.5597,-231.5596,-94.6043
647.70,-9.4328,7.3314,4.2194,30.6039,-262.0549,-95.9231
664.20,-5.5424,4.6982,3.4509,57.4641,-294.5166,-129.5880
681.10,-2.7894,3.7488,1.9739,64.9370,-290.2641,-161.9734
697.70,-0.2145,3.5939,-0.0880,62.3458,-272.6166,-194.2534
714.40,1.7063,3.6095,-1.5587,44.8377,-245.7065,-216.8348
731.20,2.7496,3.2266,-1.7829,28.5485,-220.6403,-234.9874
747.80,4.0419,2.2717,-3.6377,10.3890,-173.2745,-262.4892
764.40,3.1960,2.7618,-4.7684,10.5145,-138.4225,-275.4876
781.00,3.0348,2.4710,-6.2044,3.0128,-94.5918,-291.5310
798.70,3.1179,2.7283,-7.7643,-14.3702,-63.2855,-302.1932
814.30,5.2229,2.6083,-10.1478,-41.1951,-20.6476,-294.3851
831.20,8.1851,1.9077,-13.0516,-54.3522,-0.3927,-260.7517
848.00,10.4393,1.2776,-17.3663,-57.2616,25.1600,-219.6330
864.30,9.9227,1.6636,-18.0187,-38.6997,33.9727,-178.9366
880.80,10.0114,2.7441,-18.9339,-4.0371,37.8214,-104.2517
897.50,11.0387,3.5920,-19.4668,12.3174,41.4607,-57.0750
914.20,11.3185,3.4768,-17.6015,30.7964,44.1487,-10.2126
931.20,9.8016,1.7159,-14.2220,47.0463,38.5381,26.7005
947.70,8.6112,0.2866,-10.8044,59.0501,21.7948,47.7353
964.30,8.8033,0.8759,-8.4069,64.0918,0.3464,60.1495
981.20,10.2284,2.2746,-8.9233,68.4420,-38.9929,83.7746
997.80,11.0477,3.4682,-9.2287,72.7537,-43.0823,97.6467
1014.30,11.5315,4.3439,-9.2663,72.2187,-43.7918,113.5827
1030.90,11.7287,4.5604,-9.0371,66.7869,-43.4406,132.4735
1047.60,12.2103,4.6412,-8.9982,64.8527,-37.8802,149.7495
1065.30,10.3928,6.3200,-7.6406,55.2924,-23.2007,169.7171
1081.10,10.1354,6.1823,-6.9938,32.8411,-11.9426,183.9967
1099.90,10.0250,6.1707,-6.6867,-2.7104,12.6811,198.6317
1116.40,10.6746,5.2552,-6.3100,-7.7405,41.3300,204.4279
1132.40,10.9061,4.5848,-5.6442,-3.9876,75.8695,212.8542
1149.20,10.3349,4.0101,-4.6334,2.3909,112.3195,220.6567
1164.30,9.1008,3.4523,-3.6765,0.1771,137.7984,231.2684
1182.10,7.6907,2.3879,-2.2385,-27.9012,155.4361,244.1146
1200.10,6.9414,2.3028,-2.3630,-69.6641,174.9887,281.7153
1214.30,6.0849,2.9892,-3.6741,-89.2366,208.8806,278.0914
1232.60,4.6951,3.0663,-4.6102,-94.5427,258.1378,253.3903
1249.30,2.7535,2.9726,-5.5355,-91.1370,313.4912,208.2564
1265.40,-5.6301,1.9794,-4.3225,-113.2105,364.3373,117.2274
1282.00,-10.1588,1.6062,-1.9566,-146.2988,365.1035,43.6376
1299.20,-12.7792,2.5009,-0.2397,-149.9295,276.6409,14.0638
1315.20,-14.3178,3.6366,-0.9563,-92.0272,240.4385,-10.7560
1332.00,-18.5898,5.2705,-2.4276,-50.1759,187.3216,-25.1126
1348.20,-18.4425,6.8001,-2.6988,-49.0152,117.8737,-15.9088
1364.50,-13.6771,6.7043,-1.9101,-71.8305,77.5051,5.6038
1381.60,-8.6878,6.9971,-4.5401,-87.8381,65.5583,13.1556
1397.90,-9.3727,6.7965,-5.6702,-84.1878,69.1505,5.0284
1416.50,-12.8692,5.3817,-4.9952,-30.5336,64.4102,-16.5688
1432.80,-16.0384,8.5553,-4.9997,-17.6349,36.1496,-9.8096
1448.50,-13.0556,7.7375,-3.8174,-20.6011,9.5626,8.3643
1464.60,-8.7668,7.8911,-3.7846,-29.1329,1.6658,18.8518
1480.90,-6.1737,8.0729,-5.0669,-36.7530,4.8314,15.2409
1497.40,-5.4209,8.2125,-4.8824,-40.7498,7.4897,1.7269
1514.20,-6.3616,7.9697,-4.0280,-30.9738,13.0652,-11.0682
1531.30,-7.9336,8.0320,-3.7758,4.4962,14.1513,-19.5797
1547.40,-8.1450,8.0408,-3.3188,12.9980,4.9970,-15.0984
1564.20,-6.8094,8.0388,-3.2587,11.2085,0.1187,-12.3542
1580.90,-5.7965,8.1441,-3.0550,1.0721,0.1428,-11.4604
1597.40,-6.0122,8.1202,-2.7030,-5.3902,3.6468,-11.4169
1614.20,-6.7776,8.0231,-2.7118,-5.8194,6.4734,-10.8715
1631.10,-7.5577,8.1082,-2.9065,-2.7159,5.2435,-8.5598
1648.40,-7.1685,8.0584,-2.8989,11.9631,-5.2599,0.5989
1664.20,-6.7542,7.9733,-3.0654,13.7060,-9.7974,4.3287
1682.40,-6.0016,8.0611,-3.0348,14.4655,-11.4617,6.4783
1697.80,-4.8145,7.9831,-3.0807,14.5754,-10.2973,4.9025
1715.40,-4.5711,8.0670,-2.6492,9.2595,-7.9336,3.0626
1731.90,-5.0589,7.9826,-2.7083,2.8214,-2.6387,3.7599
1748.30,-5.7239,7.8907,-2.4318,6.3729,-4.7575,6.4693
1764.40,-5.4240,7.8507,-2.6882,11.3850,-7.0219,9.0623
1781.00,-4.7657,7.7360,-2.9227,12.6270,-7.5619,9.2123
1798.30,-4.3102,7.8183,-2.9370,11.7813,-5.4645,7.1492
1814.10,-4.5690,7.9585,-2.8716,8.7314,-2.5619,5.1078
1831.30,-5.0731,7.8587,-3.5838,6.9975,-0.7612,-0.5249
1847.40,-5.1169,8.1262,-1.4806,21.1591,2.6702,6.1727
1864.10,-5.5001,7.9929,-2.6836,16.6600,-1.8465,7.3331
1880.80,-5.1847,8.0533,-2.4421,13.0389,-3.9818,14.5905
1897.40,-4.8484,7.9916,-2.8788,5.3258,-6.5304,18.5459
