timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
8.50,-0.5864,9.7486,-1.4461,6.9421,-0.6102,-6.7975
18.50,-0.5864,9.7486,-1.4461,9.5439,-2.2097,-8.1174
35.30,-0.2992,9.6502,-1.2902,7.3153,-2.0920,-7.3301
51.80,-0.3031,9.6475,-1.1847,4.8491,-0.7836,-6.1953
70.00,-0.4700,9.7495,-1.3179,3.8574,-0.3233,-5.8460
86.30,-0.4675,9.6484,-1.3301,4.7685,-1.5974,-6.3466
103.60,-0.4164,9.6599,-1.6255,9.9113,-3.2017,-9.5820
118.60,-0.3670,9.6671,-1.7125,14.0949,-4.0135,-13.8700
135.60,-0.1513,9.6425,-0.9696,15.0019,-4.6970,-16.0776
151.90,-0.1571,9.6351,-0.7741,13.2328,-3.8854,-15.3931
170.40,0.0493,9.6391,-0.8335,10.9979,-2.4339,-13.9159
185.20,0.1585,9.6357,-0.7060,13.0664,-1.1329,-14.3417
204.50,-0.0412,9.6289,-0.5416,14.4098,-1.0012,-14.1483
219.60,-0.1823,9.7375,-0.7795,14.4976,-2.2862,-14.0404
237.90,0.3661,9.7350,-0.7969,14.2498,-2.5924,-15.0078
254.10,0.5396,9.7209,-0.4506,11.3131,-0.8115,-15.4549
268.60,0.4828,9.9007,0.0582,5.0638,2.1022,-13.3667
286.90,0.3842,10.1024,0.0570,-4.5817,4.2864,-2.6860
303.20,0.5162,10.3324,-0.6044,-6.4691,1.4377,-1.4641
321.70,0.9507,10.4620,-1.0877,-5.3786,-1.4012,-4.9120
338.10,2.3399,10.9810,-1.2536,-5.9622,-2.3418,-10.7507
352.60,2.4770,11.6736,-1.0256,-10.0189,-1.8429,-16.4677
369.30,2.3906,11.6902,-1.0413,-15.8522,-2.7318,-20.3808
385.50,3.0585,12.9200,0.6781,-35.9433,-12.4879,-18.8837
403.90,3.4851,13.3130,1.4524,-34.9849,-20.8703,-18.7482
419.20,4.2868,13.7972,2.5883,-35.6492,-27.8446,-12.3320
438.10,5.4161,13.9456,3.1378,-48.0856,-33.9061,2.5394
452.60,6.0965,13.9288,2.1167,-73.6675,-37.4925,20.8424
