timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
6.10,-0.6813,9.7847,-0.9355,3.5705,-4.1043,-0.5259
22.60,-0.3593,9.7067,-0.8660,5.4470,-2.4507,-4.6016
39.40,-0.2572,9.7124,-0.6103,2.9803,0.1612,-5.8191
56.00,-0.2086,9.7068,-0.0725,-3.9807,2.8530,-2.9756
72.70,-0.7537,9.7751,-0.0060,-7.9555,4.5209,1.3863
89.30,-1.0298,9.8689,-0.5431,1.4072,2.2959,-0.5733
106.10,-0.8117,9.8812,-0.5407,3.4447,1.2562,-3.4837
122.90,-0.6181,9.7881,-0.3330,1.7938,1.9625,-3.3632
139.40,-0.6237,9.8879,-0.3313,-3.3224,3.3417,-1.2225
156.30,-0.6191,9.7881,-0.3316,-7.4180,4.6818,0.6882
172.80,-0.6353,9.8890,-0.4293,-7.5674,5.7697,0.2901
189.60,-0.9596,9.8697,-0.5735,-4.9066,6.2341,-1.3826
206.00,-1.1862,9.9520,-0.5205,2.9680,4.1704,-6.5642
222.80,-1.2724,9.9447,-0.4739,3.4366,2.2629,-7.1721
239.40,-1.1740,9.9489,-0.2044,-1.0031,1.4584,-4.6601
256.10,-0.9976,9.8577,-0.0206,-7.6715,2.0394,0.3593
272.70,-0.8984,9.8623,-0.6223,-11.3674,2.8813,4.2733
289.40,-0.9061,9.8619,-1.0106,-9.0700,3.2936,3.4725
307.60,-1.0017,9.8562,-1.0109,0.4406,3.1460,-6.9684
322.90,-0.9406,9.8593,-0.4108,-0.7167,3.1649,-7.7460
339.60,-0.8720,9.8632,-0.2148,-4.6030,4.2902,-5.1707
356.10,-0.7670,9.8703,-0.3132,-9.2854,5.9697,-2.8275
372.80,-0.6844,9.8763,-0.5994,-11.6907,8.3722,-2.8552
389.70,-0.6778,9.9805,-1.2730,-8.8493,11.1747,-6.8047
406.30,-0.4874,9.9987,-1.3374,-6.4691,17.3376,-19.4067
422.90,-0.1986,9.8269,-1.3902,-11.9592,24.3813,-24.0697
439.70,-0.1172,9.8412,-1.5578,-19.7495,32.8257,-29.6636
456.20,-0.4457,9.7162,-1.8912,-29.2652,40.3899,-37.3724
472.80,-1.2762,9.7220,-2.4297,-42.2641,44.6059,-47.8385
489.60,-2.9858,9.3023,-2.7353,-57.9944,42.4642,-61.1624
506.20,-4.3001,9.0238,-2.4555,-74.1207,39.3629,-74.7143
522.80,-5.7897,8.6839,-1.0146,-100.4303,28.7664,-94.9699
539.60,-8.4953,9.4850,3.0555,-87.3251,19.9897,-87.4075
556.20,-12.3197,10.4228,6.6687,-63.1929,-3.4287,-57.1895
572.80,-15.0023,11.3657,9.1811,-37.3505,-39.1372,-5.0799
589.40,-12.6474,8.9259,10.6735,-29.9909,-84.4216,53.1307
606.20,-11.5584,7.7577,9.9092,-41.2652,-125.0468,108.0734
623.40,-10.3540,6.1078,9.9449,-49.7111,-190.6964,184.3729
639.40,-8.7832,4.3546,9.2452,-32.1019,-220.3056,201.5404
656.60,-6.8956,2.4749,8.6802,0.1366,-240.1404,209.6943
672.80,-5.4928,1.3066,6.8310,41.8163,-243.3684,225.7600
689.90,-3.4430,-0.0019,4.7745,59.4138,-260.0005,221.5488
706.20,1.3443,-0.9369,1.5733,48.0443,-287.7267,191.6834
723.10,3.4421,-1.2317,0.7035,25.5970,-280.8075,190.8481
739.40,5.0611,-0.8514,0.0084,4.6330,-279.0076,178.2948
756.20,6.6164,-0.6285,-0.4105,-3.4107,-270.3084,166.5244
773.40,8.0906,0.2505,-1.0340,0.8067,-254.1147,156.8391
789.70,10.2172,1.7449,-1.1720,8.2130,-239.8687,131.7376
806.10,12.4882,3.7114,-0.2668,1.3250,-210.3202,117.7355
822.90,11.3722,3.9343,0.2317,8.0913,-171.5417,119.7313
839.70,8.6771,3.9535,0.4212,55.3247,-113.1225,156.3580
856.10,6.1443,3.7883,-0.0808,34.2850,-110.3073,169.9234
872.90,4.4640,5.0446,-1.8012,-4.6853,-121.4502,173.8897
889.70,5.6471,7.4037,-3.7929,-44.3716,-136.2473,166.8655
906.30,12.2050,12.2210,-6.5494,-83.1879,-144.6517,139.6825
922.90,16.2268,13.2014,-5.9483,-93.9161,-143.7055,105.6033
939.40,20.1293,14.0355,-4.9260,-85.8687,-133.4190,71.9856
956.10,22.9509,13.7972,-3.4904,-19.8906,-80.8633,34.1269
972.70,23.4333,12.8641,-2.4445,12.9177,-47.3312,22.4418
989.70,22.5510,11.7241,-1.7890,34.3927,-15.6214,11.3365
1006.30,21.2564,10.9847,-1.6468,43.9463,12.3499,0.4680
1022.90,18.3244,10.7394,-2.1033,48.3698,37.5381,-14.5435
1039.70,17.4131,10.5184,-2.1788,50.5341,58.6788,-31.4378
1056.10,16.4241,10.0136,-2.3295,73.7622,95.1670,-56.0285
1072.80,15.2231,9.5747,-2.6744,92.7676,110.7943,-66.1901
1089.80,13.9835,8.7708,-3.0521,109.2222,125.1140,-78.3639
1106.10,12.9370,8.0721,-3.6518,120.8699,138.8923,-92.6240
1123.40,11.8500,7.4243,-4.1288,126.8827,153.0833,-109.0590
1139.50,9.5914,6.4744,-4.9109,116.9251,163.1169,-138.7441
1156.30,8.5659,6.0755,-5.1112,115.2934,189.4032,-166.5921
1173.60,7.0717,5.3080,-4.7934,114.5228,199.5778,-179.3665
1189.50,5.8787,4.7267,-4.4361,115.0751,206.8397,-191.9822
1206.20,5.0099,4.1061,-4.2885,108.9171,209.2426,-211.4225
1222.90,3.7631,3.3379,-3.8894,102.7440,209.5986,-230.9793
1239.90,-0.8284,1.8953,-0.5492,73.4095,191.1817,-262.0983
1256.20,-1.5261,2.0873,1.1244,66.2851,170.9974,-267.3794
1272.90,-2.0167,1.8872,2.8708,80.1796,132.1098,-251.6584
1289.70,-1.8897,2.7369,3.5761,79.4812,107.2446,-247.3115
1306.20,-1.9496,3.1011,4.5522,67.0908,83.5627,-241.3460
1322.90,-1.6016,3.5154,5.5693,42.1990,61.1257,-226.3013
1339.60,-0.1116,4.4451,8.2848,-13.9028,32.5400,-199.8625
1356.20,1.8728,5.0401,9.1362,-57.5404,14.2359,-153.3066
1372.90,2.3167,5.6613,9.3441,-73.4447,14.4735,-66.9701
1389.70,1.5953,6.2695,9.1109,-69.6498,13.5308,-34.4441
1406.20,0.7040,6.9676,8.5239,-62.9361,8.2581,-10.6201
1422.80,-0.2242,7.5014,7.8625,-55.4222,1.1645,5.5998
1439.50,0.4710,8.1066,7.0966,-43.0532,-5.4588,17.5098
1456.40,0.5974,8.5343,5.7183,-29.1255,-4.2654,28.1926
1472.70,0.4168,8.9584,4.4366,-9.8959,6.9443,35.8527
1489.50,-0.1119,9.3730,3.8463,-15.2114,9.6281,43.5412
1506.00,-0.1495,9.5190,3.5591,-26.0070,9.2755,57.4050
1522.70,-0.4413,9.6186,3.3388,-31.2300,8.5902,67.7745
1539.40,-0.6924,9.6240,2.7202,-26.8274,7.1570,69.8613
1556.20,-1.2426,9.8085,0.8828,-16.6834,6.6824,60.0205
1572.90,-1.2125,9.8239,0.6083,-5.0126,6.2828,45.7831
1589.70,-1.0255,9.9535,0.7250,-3.3609,7.1220,29.4664
1606.10,-0.8673,9.9826,0.7514,-11.1167,8.2392,29.3180
1622.80,-0.8671,9.9722,0.9865,-12.7186,10.0573,27.8350
1639.50,-1.2751,10.0275,0.4409,-8.6372,11.8243,20.6396
1656.00,-2.3525,10.3330,0.4640,-2.7461,12.1490,11.1732
1672.70,-2.1725,10.2519,0.8765,6.7183,10.3437,1.6347
1689.40,-1.9249,10.1925,1.1034,6.3498,4.2154,-0.0027
1706.20,-1.8220,10.3148,1.1597,1.4229,2.3924,4.0573
1722.90,-1.4903,10.0728,1.1218,-5.1688,1.7738,9.4576
1739.40,-1.4097,10.0881,1.1193,-8.6043,2.4423,13.8860
1756.10,-1.4103,9.9864,1.1238,-8.2014,3.1381,16.6631
1772.90,-1.8828,10.0175,0.4302,-2.9972,2.9129,16.9146
1789.60,-1.7850,9.9435,0.0326,6.7824,0.7419,9.8239
1809.10,-1.6460,9.8778,-0.3456,9.2621,0.6039,3.5873
1822.80,-1.3110,9.8388,-0.3137,6.6386,1.4383,-0.5479
1842.40,-1.0865,9.7693,0.0297,2.6866,4.0137,-1.7414
1856.10,-1.1578,9.7395,0.4599,1.6693,6.9416,-0.7057
1874.10,-1.9837,9.7977,0.3302,1.9684,7.0638,0.1667
1889.60,-2.0673,9.7873,0.1893,3.1269,5.2274,0.3839
1908.30,-1.7373,9.7455,0.1613,2.0159,0.5949,-1.2134
1924.80,-1.6364,9.7584,0.3539,0.0878,0.0392,-0.9004
1941.50,-1.4366,9.7884,0.5595,-0.2926,0.5382,0.7174
1959.40,-1.7460,9.8680,-0.6195,0.0858,1.2921,1.5340
1974.00,-1.7343,9.8697,-0.6249,1.2849,0.4517,-4.5128
1989.30,-1.7232,9.9564,-0.0142,17.6977,3.0676,-3.8834
2006.00,-1.4388,9.7735,0.9737,7.9407,0.8797,-1.5432
2022.60,-1.6316,9.8418,1.0569,-0.1246,-0.9884,5.9839
2039.30,-1.5729,9.9618,0.7477,-4.4887,-2.5740,11.6639
2055.90,-1.5958,9.9626,0.5567,-7.7328,-3.5361,14.9074
2072.70,-1.3216,9.9096,0.5027,-8.0436,-2.9968,15.2489
