timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
11.90,-1.0176,9.8713,-1.1101,1.4099,-0.5555,2.9654
28.30,-1.0131,9.8713,-1.1143,4.9484,-1.8795,-0.2657
45.10,-1.0122,9.7709,-0.9192,4.2436,-2.0186,-0.2384
61.80,-0.9258,9.7737,-0.8110,3.2122,-2.2694,0.9442
78.40,-0.7984,9.7805,-0.8972,3.0008,-2.3891,1.9255
95.00,-0.5623,9.7958,-1.0323,3.0437,-2.5048,2.4232
111.70,-0.5465,9.7006,-1.1042,2.8595,-2.1146,2.1052
128.40,-0.6303,9.7006,-1.0911,2.5086,-1.6277,1.4654
145.10,-0.6291,9.7025,-1.0748,3.1185,-1.8928,0.6265
161.70,-0.6211,9.6031,-0.9620,4.0973,-2.0521,0.0297
178.40,-0.6201,9.6046,-0.9471,4.5385,-1.6265,-0.4078
195.20,-0.6220,9.7050,-0.8223,3.6898,-0.8644,-0.2971
211.80,-0.6222,9.7053,-0.8185,1.5821,-0.2716,1.1845
228.60,-0.6966,9.7082,-1.0229,-1.2020,-0.2217,3.3773
245.20,-0.5818,9.7156,-1.0998,-0.0466,-0.6562,2.1925
261.80,-0.5502,9.6239,-1.2834,2.6740,-0.4982,-0.2854
278.60,-0.5483,9.7239,-1.1641,3.6494,0.1959,-2.5561
295.20,-0.5734,9.7174,-0.9658,2.2788,0.7631,-3.0141
312.00,-0.8219,9.6959,-0.6362,0.5074,0.7614,-1.8311
328.50,-0.7230,9.6978,-0.6399,-1.0175,0.3666,-0.0138
345.40,-0.5226,9.6039,-0.6178,-0.3312,0.3676,0.9773
361.70,-0.5128,9.6070,-0.7095,1.9784,0.9656,0.0589
378.50,-0.4978,9.6080,-0.7059,3.1132,1.9092,-0.3909
395.10,-0.6097,9.6020,-0.6240,2.7976,2.8022,-0.5110
411.70,-0.7999,9.4926,-0.5922,2.5538,3.6840,-0.3411
428.40,-0.7965,9.3907,-0.6243,3.3805,4.1115,-0.6618
445.30,-0.7867,9.2888,-0.5555,6.8673,5.7097,-1.5778
461.70,-0.7594,9.2894,-0.6864,6.4977,6.6778,-1.1390
478.60,-0.6402,9.1911,-0.7029,4.4647,7.8089,-0.1646
495.10,-0.5295,9.1929,-0.8065,3.3743,10.0821,0.1206
511.90,-0.6158,9.1898,-0.9314,5.0962,11.9256,-1.3031
528.40,-0.8979,9.3816,-0.7340,9.6666,13.0528,-4.1186
545.20,-0.9852,9.4804,-0.6089,13.3359,13.2257,-5.2442
561.80,-0.8674,9.4799,-0.6544,10.1202,13.8324,0.4313
578.50,-0.9112,9.5748,-0.9072,8.2257,14.2300,2.5721
595.20,-0.8584,9.5664,-1.2357,8.7415,14.5262,2.5973
611.80,-0.8236,9.5623,-1.3619,11.7194,14.1934,1.3355
628.40,-0.5481,9.6650,-1.3665,13.4020,14.0626,-0.1390
645.10,-0.5380,9.6721,-1.1755,13.2916,14.5059,-0.4924
661.80,-0.5180,9.7707,-1.1978,9.6546,16.0342,3.2348
678.50,-0.6807,9.9664,-1.3518,9.2320,16.0684,4.3791
695.10,-0.7315,10.0588,-1.5829,10.5514,15.1120,3.5757
711.70,-0.7020,10.1625,-1.5066,11.4118,14.1604,3.4211
728.50,-0.7733,10.1671,-1.4465,10.5754,13.3932,4.6468
745.10,-0.9554,10.4555,-1.8494,7.7467,12.1300,6.9551
761.70,-0.8990,10.4392,-2.1622,4.3243,8.7405,7.4857
778.70,-0.8555,10.5368,-2.2637,3.8091,7.0687,5.8944
795.00,-0.9654,10.5421,-2.1891,3.0116,4.7406,4.7778
811.70,-0.9925,10.6518,-1.9961,2.3279,2.5658,4.9847
828.40,-1.0651,10.5531,-2.0269,0.7822,0.0853,6.6046
845.10,-1.0756,10.2408,-2.4166,2.0873,-2.7022,5.9600
861.80,-1.0492,10.2467,-2.4032,1.9082,-4.8675,4.7240
878.40,-1.0606,10.0459,-2.3968,-0.1906,-8.0084,2.2824
895.10,-0.7647,9.9508,-2.2175,-1.2398,-9.1069,1.6178
912.20,-0.5890,9.8530,-2.1403,-1.7400,-9.6210,0.9995
928.70,-0.3787,9.7547,-2.1525,-2.6164,-9.7232,0.1832
945.20,-0.3258,9.7762,-2.0148,-3.7583,-9.6191,-0.6621
961.80,-0.3640,9.8871,-1.8690,-3.9363,-8.9334,-1.7722
978.50,-0.4653,9.9959,-1.8509,-3.9971,-9.1459,-3.7397
995.00,-0.6034,10.0025,-1.7452,-4.3989,-9.6402,-4.3331
1011.90,-0.5902,10.0046,-1.8248,-5.1231,-10.2180,-4.3641
1028.50,-0.8016,10.0089,-1.8520,-7.4456,-10.9775,-4.3917
1045.20,-0.8041,9.9105,-1.8427,-9.9749,-11.8255,-4.5452
1061.90,-0.8769,9.7083,-1.8219,-10.6194,-12.2800,-5.6187
1078.60,-0.7957,9.7068,-1.7984,-8.1128,-14.5257,-8.8315
1095.30,-0.5780,9.5053,-1.5284,-8.5173,-15.5355,-9.3147
1111.80,-0.2647,9.4066,-1.1250,-9.7806,-15.2176,-8.0064
1128.60,0.1987,9.2112,-0.9822,-12.4802,-13.3060,-5.8272
1145.40,0.3499,9.1226,-0.9725,-16.6228,-9.6878,-3.7056
1161.80,0.0044,9.1518,-1.2742,-20.0463,-6.3117,-2.8033
1178.80,-0.2264,9.1575,-1.3707,-20.7017,-3.6839,-3.8586
1195.10,-0.5549,9.2522,-1.4064,-14.4279,-1.5640,-9.8157
1211.90,-0.7309,9.2360,-1.2419,-13.4067,-1.3516,-11.7751
1228.40,-0.7136,9.3208,-0.9501,-14.6443,-0.6643,-11.8115
1245.00,-0.6623,9.2149,-0.8642,-18.2983,1.0792,-10.3870
1261.90,-0.8903,9.2903,-0.7473,-22.2096,2.3980,-8.6020
1278.40,-1.1414,9.3722,-0.8183,-23.3100,3.3786,-7.8581
1295.20,-1.2094,9.4595,-0.7643,-17.0859,3.5030,-10.0594
1311.70,-1.3838,9.4394,-0.6346,-14.0112,3.1502,-10.6147
1328.50,-1.4487,9.5282,-0.4936,-13.0864,2.7937,-9.5259
1345.10,-1.2964,9.5334,-0.4158,-13.5766,3.1754,-7.9046
1361.80,-1.3300,9.5271,-0.4536,-15.3650,4.5901,-6.0280
1378.70,-1.5019,9.6053,-0.5502,-17.6748,5.5004,-3.8009
1397.40,-1.6505,9.5864,-0.6057,-14.5565,5.9572,-3.5438
1412.30,-1.8887,9.6595,-0.6838,-9.8406,5.2495,-4.9523
1431.00,-1.9157,9.6554,-0.6273,-6.3648,4.8625,-6.3887
1445.20,-1.9424,9.7574,-0.4891,-4.2300,4.4073,-6.3783
1465.40,-2.1650,9.8323,-0.5727,-3.7976,3.7429,-5.3206
1478.60,-1.9905,9.7515,-0.4534,-5.3035,2.8007,-2.4978
1497.40,-1.8836,9.7550,-0.5592,-5.4366,2.7620,0.5245
1512.80,-1.9749,9.7244,-0.8923,0.1155,2.8241,1.5625
1530.00,-1.8573,9.6274,-0.9964,4.2083,2.5780,-0.3077
1548.70,-1.9313,9.6297,-0.9104,6.7290,2.5043,-1.5161
1567.80,-1.8073,9.6485,-0.8304,7.4087,2.1810,-0.7774
1580.70,-1.7833,9.6448,-0.9365,7.0873,2.1621,0.9977
1595.70,-1.7759,9.6386,-1.0360,6.6455,2.5338,2.5490
1613.00,-1.8400,9.6355,-1.0546,9.0075,2.1796,3.7622
1630.40,-1.7983,9.6364,-1.1471,11.6101,1.2256,3.6281
1647.30,-1.6637,9.6350,-1.3410,13.3601,0.8156,3.4239
1662.80,-1.6201,9.6377,-1.4211,14.3037,0.6006,3.0436
1680.60,-1.3499,9.6699,-1.3570,13.6707,0.5581,3.2668
1695.80,-1.4219,9.6641,-1.4398,12.0794,0.9631,3.8421
1712.60,-1.3842,9.6718,-1.4246,9.7569,0.7486,5.0924
1730.80,-1.3491,9.6806,-1.3985,11.4426,0.0635,4.6036
1746.70,-1.2219,9.6884,-1.4602,13.6907,-0.4154,3.3604
1763.20,-1.0974,9.7065,-1.3231,15.9223,-0.7173,2.2105
1782.00,-0.9264,9.7327,-1.1430,17.0280,-0.3327,1.8961
1796.30,-0.9955,9.8337,-1.1394,15.7028,0.3900,2.7588
1812.40,-0.9631,9.8401,-1.1109,13.2603,0.2945,4.1192
1828.60,-1.0231,9.8339,-1.3069,10.7564,0.0481,6.0206
1845.00,-0.9863,9.8397,-1.2915,12.0434,-0.5863,5.2983
1861.80,-0.9560,9.8413,-1.3726,13.2701,-1.0184,4.1675
1879.20,-1.0209,9.9441,-1.3719,13.7524,-1.5798,3.4621
1895.00,-0.9319,9.9565,-1.3455,12.6353,-1.7270,3.3745
1914.40,-1.1122,10.0555,-1.3672,10.9537,-1.5598,3.9082
1929.60,-1.0604,10.0572,-1.4689,9.4671,-4.0162,3.8319
1945.20,-0.9411,10.0621,-1.4450,10.8816,-5.0475,2.9348
1962.80,-0.8240,9.9683,-1.4050,10.5120,-5.3818,2.5911
1978.50,-0.7748,9.9720,-1.4865,9.1618,-5.8235,2.7511
1997.70,-0.7388,9.8829,-1.4290,7.1736,-6.1632,3.1072
2013.00,-0.6270,9.7818,-1.5143,5.5485,-6.1615,3.2030
2029.00,-0.3656,9.7947,-1.6064,4.3633,-6.1031,2.7247
2045.20,-0.3515,9.7024,-1.6583,4.3634,-6.2127,-0.3208
