timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
9.60,-1.4930,9.5794,-2.2991,5.9598,-0.7281,3.7697
14.20,-1.3145,9.5117,-2.3643,5.9390,-0.7566,3.7969
30.70,-0.9188,9.3698,-2.1499,6.3057,-0.7266,1.8413
47.50,-0.5556,9.2228,-1.8143,3.7374,2.8042,0.0918
64.20,-0.4353,9.1496,-1.7365,3.2974,5.8137,-0.6462
81.00,-0.7057,9.1004,-1.4608,5.1343,7.6789,-1.5759
97.50,-0.8303,9.0794,-1.3731,8.4820,8.8314,-1.9292
114.10,-0.9764,9.1469,-1.1963,10.3547,9.6103,-1.9780
132.20,-1.0621,9.3306,-1.2458,12.4621,9.8329,-1.8301
147.60,-0.9609,9.3363,-1.1362,11.3389,11.7580,-2.0855
164.30,-0.7992,9.3449,-0.9019,15.5337,13.6757,-4.4968
181.10,-0.9255,9.4157,-0.7399,24.0959,14.6876,-10.2261
197.50,-1.1584,9.3523,-0.2299,47.1078,13.6385,-22.6060
214.30,-1.8098,9.3649,-0.0531,85.1660,7.6640,-43.7134
231.10,-1.4596,9.2116,1.4515,116.1029,-8.7643,-75.3636
247.80,2.7711,8.0278,5.6776,129.6529,-17.9013,-96.6288
265.60,4.1302,7.7326,6.1570,127.3752,-0.1533,-89.7295
280.90,4.1921,7.5419,5.1900,120.6632,11.9266,-89.2071
297.60,3.2081,7.8637,3.9192,126.1996,17.0138,-104.7021
314.30,3.1697,7.9002,2.4393,144.0822,15.4041,-137.5568
330.90,3.8613,7.9577,1.6419,152.9096,-2.9452,-180.5960
347.70,6.1281,8.3870,1.7218,154.7680,-11.7313,-214.0815
364.50,7.3867,8.6766,1.0411,143.0613,0.6075,-227.0870
381.30,8.4490,8.9841,0.1069,137.1018,-1.9644,-235.4071
397.50,9.3426,9.8242,-0.7886,133.3284,-13.3139,-253.1018
414.40,9.7303,11.2446,-0.6471,125.9298,-31.6086,-263.8795
431.40,10.2712,14.2718,0.8299,111.3595,-57.7402,-252.7677
447.70,14.2350,12.5491,-1.0693,90.9104,-94.3189,-220.2047
464.30,15.6014,9.7901,-4.3975,88.7881,-94.2693,-190.1648
481.10,15.4628,6.2778,-7.3852,104.2780,-35.8371,-197.1800
497.40,14.2737,6.6371,-7.9089,114.9824,-22.8991,-237.4368
514.20,12.6840,13.3046,-5.4584,117.0503,-45.4364,-267.1421
531.00,13.6299,20.4822,-3.6884,98.5106,-79.4222,-243.0220
548.00,15.6322,17.6145,-1.5344,75.5523,-102.0496,-183.9470
567.10,13.4001,13.3299,-2.4680,102.1486,-38.0812,-101.9889
581.20,8.9490,11.0817,-4.9801,110.3028,-13.4170,-106.4908
