timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
7.20,-0.7002,9.8088,-1.5451,-0.8949,1.7698,-0.7791
18.70,-0.9448,9.8919,-1.3703,4.0971,1.5244,-4.6497
35.50,-0.9956,9.8784,-0.8924,6.5312,0.7622,-5.9651
52.10,-1.0247,9.9710,-0.6157,6.8851,0.3355,-4.8398
68.70,-0.9497,9.9691,-0.3547,1.6540,-0.3154,-0.2116
85.60,-0.9217,9.8718,-0.5640,-2.8139,-0.6827,4.4940
102.10,-0.9919,9.8715,-0.9691,-2.0015,-1.6686,6.5871
118.80,-0.8488,9.7837,-1.2404,2.3211,-2.1204,3.3655
135.60,-0.6255,9.6986,-1.1895,4.9918,-1.9568,0.3778
152.20,-0.6375,9.6990,-0.9560,4.9046,-0.7576,-0.2247
168.80,-0.9468,9.6824,-0.8975,2.2338,0.0833,1.4843
185.50,-0.9200,9.7857,-1.0021,-2.8765,-0.6139,4.6689
202.20,-0.8190,9.6918,-1.0853,-2.4449,-0.6966,4.4144
218.90,-0.9163,9.6880,-1.0926,0.4416,-1.1384,3.2556
235.50,-0.8003,9.6960,-1.1739,3.4080,-1.8659,1.6106
252.20,-0.4834,9.6137,-1.1108,4.2142,-1.5178,0.7118
269.00,-0.4220,9.7180,-0.8319,2.6450,0.3916,1.2612
285.50,-0.5363,9.7110,-0.7343,0.6066,1.9602,2.4657
302.40,-0.7121,9.8091,-0.9562,1.1674,2.4384,4.1703
318.80,-0.7957,9.8078,-1.0739,1.8619,1.5850,3.7284
335.60,-0.5532,9.9229,-1.1361,4.1858,1.2195,2.3112
352.20,0.0764,9.7401,-0.6121,7.9471,4.3874,2.6313
368.90,0.2540,10.0713,-1.0023,7.7139,7.0905,3.7617
385.50,0.8441,10.1936,-0.7472,2.1050,9.3519,5.2279
402.20,0.1515,10.5894,-1.0689,-4.6092,16.3621,8.8564
418.80,-0.1118,11.1022,-1.6055,-8.5438,14.6975,8.7822
435.50,-0.1744,11.3160,-2.0290,-11.2689,11.5154,7.7645
452.20,-0.4541,11.7245,-2.5670,-12.3176,6.8329,5.5070
469.00,-0.6533,12.0557,-3.4933,-12.4680,0.6472,-0.0293
485.50,-0.3230,12.4366,-4.6040,-15.4557,-7.0883,-8.0328
502.20,-0.2980,12.4547,-4.6649,-20.9100,-15.9949,-17.2333
518.90,-0.8131,12.1963,-5.9236,-21.8635,-20.0198,-18.0060
535.60,-1.5696,11.9104,-8.6011,-27.0226,-28.8175,-24.3425
552.30,-2.1795,11.5235,-12.3450,-29.9990,-40.6878,-47.4937
569.00,-2.3999,10.7101,-14.7307,-31.9383,-51.6023,-87.9694
585.50,-2.8994,7.8003,-14.1123,-34.9334,-59.2444,-133.8773
602.30,-3.2803,6.3212,-11.2895,-34.9719,-63.9586,-179.1009
619.10,-4.0122,5.0793,-9.3757,-26.0042,-74.3505,-243.4652
635.60,-3.0728,3.7755,-7.5474,-19.2392,-79.6576,-261.0115
652.40,-3.5092,2.2955,-7.2461,-53.4061,-89.5585,-265.8888
669.40,-3.3349,0.7454,-7.6402,-93.5721,-99.5751,-275.1700
685.60,-1.1880,-4.0989,-7.0808,-160.6127,-111.7407,-271.0330
702.30,0.0219,-6.5727,-6.8941,-212.9255,-105.3658,-278.0235
718.90,1.3078,-8.9123,-5.2897,-324.2098,-64.7997,-299.8514
735.60,4.2223,-11.0088,-1.5746,-373.0032,-57.4411,-288.9389
752.20,8.0948,-10.8948,2.6452,-396.7574,-54.2050,-260.4035
768.80,9.6316,-9.9173,5.6426,-408.0286,-55.6110,-197.7383
785.60,9.5301,-8.8390,7.2910,-414.9363,-63.0446,-103.1892
802.20,11.2031,-5.2259,10.9133,-398.8655,-92.6464,6.1142
818.80,12.3584,-3.4833,12.3826,-373.6763,-104.8883,43.5309
835.50,14.8427,0.0542,14.1149,-313.7887,-137.3324,33.2602
852.20,19.6683,3.6214,12.7962,-259.4064,-152.2218,44.0973
868.90,22.8541,5.6791,10.2707,-192.4020,-137.8674,71.4378
885.60,23.2965,7.1925,8.7316,-129.8426,-114.3108,83.7750
902.30,21.7170,7.5894,7.6407,-82.0298,-101.3020,81.1804
918.80,22.9276,8.6670,6.4823,-56.0396,-97.8467,61.6959
935.70,25.0101,9.8973,4.0533,-32.7156,-97.5780,36.3460
952.20,26.4257,10.7486,2.3005,41.9681,-50.4272,18.8843
968.80,26.5230,10.4807,1.1945,83.3569,-13.6449,15.6097
985.60,25.3152,9.9594,1.7755,119.8161,20.4731,11.8362
1002.20,23.9439,9.2977,4.7312,153.0118,42.0554,12.4702
1018.80,23.4719,8.4356,5.8517,191.0888,64.1205,17.9684
1035.60,22.9016,7.0894,7.2248,264.5284,115.6468,33.9655
1052.20,21.6510,5.7400,9.0581,262.0337,112.9722,55.4867
1068.80,19.0970,3.5812,11.8245,330.9697,155.1850,94.5041
1085.60,16.5332,1.2143,13.6890,356.8865,158.0575,133.1486
1102.30,10.6993,-3.9398,13.6903,356.3281,136.3501,227.1344
1118.90,8.0844,-6.1895,12.1566,351.2814,116.4055,293.2712
1135.60,5.5377,-7.9600,9.7479,330.7025,87.4856,356.3283
1152.50,3.4530,-8.7768,7.0274,290.7986,33.6692,415.1434
1169.00,2.1498,-8.1877,5.6956,260.8843,11.1713,430.4279
1185.60,1.7268,-7.5660,4.5501,241.4449,3.6390,433.5838
1202.20,1.1254,-7.4740,2.4439,210.5277,-38.6979,438.6172
1218.90,2.3202,-5.8186,-1.4037,140.4193,-122.2077,443.3527
1235.50,4.0613,-4.0195,-5.2545,111.8578,-162.4678,427.5045
1252.40,4.7605,-0.8220,-8.6926,86.9401,-168.8349,346.8308
1269.20,6.1737,3.7002,-12.0704,97.7958,-151.5050,279.3742
1285.50,7.9968,8.1604,-14.2200,112.1906,-113.8035,204.3951
1302.20,9.1015,11.0941,-12.6575,118.1850,-71.7632,134.4888
1318.90,9.1476,11.8307,-5.9747,118.0638,-26.1028,83.2810
1335.60,7.2288,10.7414,-4.1154,125.6988,26.3062,52.2409
1352.20,4.8377,9.7393,-3.5245,148.0623,103.9163,41.5063
1369.00,2.8649,9.4884,-3.8214,127.6588,101.9320,48.1630
1385.50,1.3553,9.3802,-4.4615,85.7864,83.3460,53.3929
1402.20,0.1325,9.4195,-4.9015,43.8943,61.9501,54.6269
1418.80,-0.2610,9.7320,-6.6603,16.9241,44.8834,50.0228
1435.50,-0.7137,10.4657,-8.1130,13.1551,27.2973,41.3639
1452.20,0.4590,10.8611,-7.2164,35.9066,16.5901,29.1733
1469.20,1.5983,11.0253,-5.9572,82.3604,16.2984,5.9348
1485.60,1.9867,10.9068,-4.3811,84.2509,19.6497,-1.3450
1502.20,2.0742,10.7738,-3.4385,73.5423,23.2087,-5.5421
1518.80,1.6212,10.8243,-2.7103,51.9177,22.1135,-7.3047
1535.70,0.3956,10.7133,-2.4408,26.2613,17.7949,-8.3731
1552.30,0.2694,10.5712,-2.5840,12.9307,14.4053,-8.4731
1569.00,0.1056,10.6444,-2.7829,12.8121,12.3970,-12.9600
1585.70,-0.1404,10.6938,-3.0387,18.6305,14.0090,-19.1351
1602.60,-0.5774,10.5827,-2.6293,20.9517,14.3888,-25.3324
1619.00,-0.8354,10.3628,-1.8480,21.0110,14.8600,-27.5936
1635.80,-1.1731,10.0634,-1.3574,15.8676,14.6524,-26.5371
1652.20,-2.2028,9.6445,-0.8494,7.3660,11.4271,-23.6373
1669.00,-2.3958,9.4754,-0.9413,1.6883,6.2682,-17.9544
1687.90,-2.0886,9.3714,-1.2472,-1.3026,-2.4056,-7.0666
1702.40,-1.5963,9.4505,-1.7433,2.4214,-2.2052,-6.1809
1719.00,-1.2456,9.3746,-2.0751,6.5441,0.0244,-8.4590
1738.00,-1.2008,9.3763,-1.9451,6.2467,2.3611,-11.4247
1754.40,-1.3046,9.2035,-1.5889,4.0257,4.2120,-13.0515
1773.10,-1.4374,9.1242,-1.2383,1.3975,6.0979,-9.4569
1785.70,-1.6146,9.2024,-1.5128,2.7473,5.8188,-7.4225
1804.10,-1.6646,9.3067,-1.7591,5.4629,5.3992,-7.5746
1821.00,-1.6216,9.4341,-1.9642,12.4196,6.8277,-9.4422
1840.00,-1.5921,9.5258,-2.0210,21.0520,9.0033,-12.4356
1855.60,-1.6934,9.5862,-1.9765,25.3291,10.7826,-14.9338
1872.40,-2.0594,9.5561,-1.7350,14.5525,8.8711,-14.1654
1886.10,-1.9510,9.4290,-1.2560,5.9968,5.8021,-9.0616
1902.30,-2.0497,9.4000,-1.3339,4.3382,3.2062,-3.8561
1919.90,-1.9143,9.4621,-1.8424,11.5574,2.2090,-3.1058
