timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1422.30,-1.1800,9.6252,0.7364,28.7922,6.8030,-51.1502
1439.30,-0.5270,9.6114,2.0182,8.6872,7.2757,-31.5532
1456.00,-0.1753,9.8631,2.2313,-18.6159,9.9940,-2.8879
1472.40,-0.4399,9.9430,2.1196,-37.0928,10.7548,22.2573
1489.20,-1.7403,10.1577,0.1110,-30.7432,10.1475,27.2313
1506.00,-2.1321,10.1916,-0.7720,21.5964,4.3328,-11.1514
1522.30,-1.6510,10.1614,-0.7145,25.3688,0.0598,-20.8646
1539.10,-0.8151,10.1787,-0.1392,12.3623,-0.3753,-17.5044
1555.90,-0.0019,10.0812,0.6698,-7.8897,3.7284,-4.4227
1572.60,0.1597,9.8939,1.2267,-26.2292,9.0451,12.8866
1589.20,-1.4912,9.9865,0.4763,-30.5274,11.0438,21.9582
1605.80,-1.8067,10.0443,-0.1304,-19.8419,8.7024,18.3155
1622.30,-1.6794,9.9629,-0.2454,9.3209,2.2908,-4.1198
1639.10,-1.2153,9.9278,0.0429,7.6745,1.2283,-5.7710
1655.80,-0.7698,9.8863,0.3584,-3.4513,2.9476,0.0075
1672.40,-0.7976,9.8818,0.4947,-15.4585,5.1616,6.4352
1689.00,-1.6892,10.0601,0.1448,-8.3523,7.7666,7.3081
1705.60,-1.8508,10.0311,0.8008,-4.7473,7.6677,2.5573
1722.30,-2.1214,9.9982,0.6532,12.0442,3.5588,0.2886
1738.90,-2.1255,10.1029,0.4938,3.6490,-0.6576,8.7471
1755.70,-1.9202,10.0316,0.3611,-6.7364,-3.2790,18.1350
1772.30,-1.3720,10.0061,-0.3248,-15.7351,-3.5667,22.0424
