timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
11.70,-1.6558,9.5403,-2.3961,-5.2444,1.0188,1.7375
28.10,-1.6778,9.4376,-2.2971,-5.8660,1.1296,1.1851
44.90,-1.5724,9.4503,-2.3662,-6.5965,-0.2875,0.5857
61.50,-1.4994,9.3637,-2.2278,-6.2774,-0.5783,-0.6924
78.20,-1.4053,9.3812,-2.1814,-4.4912,-0.1632,-1.5173
95.20,-1.2316,9.4100,-2.1061,-6.5111,0.7847,-2.2538
111.50,-1.1334,9.4374,-1.8977,-12.0498,2.0299,-2.3112
128.20,-1.2394,9.4303,-2.0866,-16.7999,3.4263,-1.4603
144.90,-1.6516,9.5752,-2.3681,-16.6494,3.1766,-4.3597
161.60,-1.5841,9.5839,-2.3473,-16.1091,0.8847,-6.2002
178.20,-1.3931,9.9199,-2.2593,-17.6289,-0.8308,-7.5347
194.90,-1.0298,10.0898,-1.9989,-28.6344,-1.8031,-6.5269
211.50,-0.7367,10.5969,-1.9140,-43.4994,-3.6068,-4.6737
228.40,-0.8525,11.1255,-2.9012,-55.5160,-5.7198,-4.6629
244.90,-0.2714,11.5947,-3.4176,-63.5084,-15.1369,-23.5370
261.70,0.1375,12.3509,-3.3313,-71.7074,-20.1826,-37.4641
278.20,0.3892,13.1836,-2.4600,-93.4855,-27.8536,-46.3555
295.30,-0.2595,13.8130,-1.2463,-122.9687,-42.5171,-49.1894
311.80,-0.3169,14.2175,0.4150,-150.4721,-62.2644,-47.0919
328.60,0.2875,13.8285,2.2407,-167.4415,-87.0353,-43.1646
344.90,1.4221,14.3997,0.3409,-181.9230,-106.7153,-39.3434
361.60,1.5633,15.0947,-1.2031,-148.6461,-75.1783,-76.6159
378.40,-0.3096,14.9358,-2.9606,-170.4506,-81.3935,-98.6876
395.00,-1.7662,14.3792,-4.7041,-242.7324,-125.3486,-116.5110
411.60,-4.3514,12.3792,-3.4672,-332.9492,-205.3985,-119.6992
428.40,-19.8727,3.4098,-1.4585,-332.8042,-343.0717,-109.2044
445.20,-19.6890,3.0037,2.5320,-251.2909,-408.0437,-109.7996
461.60,-15.6047,4.0721,7.4366,-100.5986,-381.5532,-108.8143
478.30,-13.2192,6.5706,7.3116,-72.4142,-360.3362,-86.4408
494.90,-9.7862,6.1466,4.4395,-89.9786,-396.8576,-56.3013
511.60,-9.2914,2.0308,-1.0515,-86.2415,-432.3879,-47.8579
528.30,-16.2939,-5.3791,8.4488,-1.8078,-350.9728,-78.9513
545.20,-12.4201,-1.5603,17.8162,26.8832,-97.9403,-134.2800
561.60,-7.3504,2.6046,13.3363,59.4463,62.0368,46.8311
578.30,-3.0175,4.8466,-5.8970,46.7827,-35.1549,120.3522
596.20,0.4035,5.1862,-20.3674,28.7625,-113.2664,90.2194
611.80,0.5048,5.8128,-16.1764,17.6681,-97.7395,33.4537
628.50,-2.1499,5.6617,-1.4397,-5.1608,-21.9008,24.5522
644.80,-1.6391,2.6048,2.3105,-34.2516,50.0016,71.6529
661.80,0.5685,2.3294,-8.6960,-59.6595,88.1925,125.0323
678.50,2.5466,3.3896,-19.9699,-88.9580,69.9728,104.3234
695.10,1.3963,2.3740,-23.6701,-87.3434,40.0847,43.0551
711.60,-2.2876,-0.9434,-20.2489,-67.7871,30.7370,-8.9200
728.30,-4.9316,-3.5439,-13.6389,-40.3356,12.5992,-30.3691
744.80,-5.3895,-3.0913,-6.8145,-17.5313,-1.9076,-29.8890
761.50,-3.2841,-1.7334,-7.6850,-0.7963,9.1395,-27.8563
778.20,-2.4633,-0.7827,-7.3715,6.7760,0.5915,-41.6282
794.90,-3.2155,-0.9598,-6.9828,3.3358,-1.3983,-46.4621
811.70,-4.2625,-1.5443,-6.6615,4.2155,4.1920,-49.9169
828.20,-5.7324,-2.5465,-5.7074,8.7755,18.1566,-46.9531
845.10,-6.7203,-3.3420,-4.6614,20.1912,36.5844,-38.0971
861.70,-5.5455,-3.0570,-5.3021,27.5901,57.3936,-21.3882
878.20,-4.4068,-3.9553,-8.3466,35.9566,79.6888,-6.7160
894.90,-2.8775,-2.3482,-11.2781,55.2352,55.9381,-4.1241
911.70,-2.3140,-0.6067,-10.7391,46.6133,15.2359,-11.9196
928.30,-2.9322,1.3558,-8.8314,37.1606,10.3595,-20.0576
945.00,-4.4217,2.1724,-4.6356,29.5044,54.6099,-26.2545
961.60,-5.5004,3.3946,-2.7987,20.2793,123.8135,-29.9829
978.10,-8.7687,6.3156,-1.3085,22.4783,174.1886,-37.7761
994.80,-9.6570,5.9837,-0.9991,17.0483,235.5843,-36.5587
1011.60,-10.5918,4.1351,-1.2349,34.8830,240.5456,-26.0796
1028.20,-10.0984,3.5017,-2.2159,42.8573,220.7317,-16.2844
1045.00,-10.8097,3.7643,-2.7276,40.4037,182.9484,-6.4059
1061.60,-11.7437,5.6640,-2.6505,48.5359,163.8751,-5.4241
1078.30,-13.3271,6.9274,-2.0638,70.9272,153.8344,-22.1624
1094.80,-13.0531,8.0841,-0.6278,86.7571,101.4915,-10.7122
1111.50,-12.1597,8.7685,3.0701,73.6381,60.8853,31.9349
1128.20,-9.8766,10.5369,4.0702,64.3769,47.4821,69.2092
1144.80,-7.1663,11.2025,4.4145,58.0622,63.0165,88.3898
1161.50,-6.4528,11.2696,4.9456,71.3016,102.7997,98.3080
1178.30,-8.5622,9.1414,4.1634,119.8429,142.5529,101.9966
1194.80,-6.0213,8.4061,4.7814,181.5295,164.9790,112.0984
1211.60,-3.2780,7.2829,3.1787,249.4310,186.6250,144.9370
1228.20,-3.1947,6.8389,-0.5229,302.0817,187.1098,137.5261
1244.70,-4.2381,7.9941,-6.8653,353.5608,160.8885,98.0871
1261.60,-5.0084,9.7564,-9.7333,347.0701,97.0771,50.8743
1278.20,-2.2970,11.5073,-5.2580,265.0368,-2.6010,34.1499
1294.90,2.1738,11.4540,-3.1575,150.5248,-49.7959,42.3041
1311.70,4.8510,11.5784,-2.6361,70.3536,-32.9943,36.6809
1328.20,5.4222,11.4844,-4.6030,83.7692,-4.5997,11.3640
1344.90,3.5584,11.2229,-6.2644,56.2512,6.4607,-10.5829
1361.60,1.8691,10.7834,-5.0483,10.2111,4.5618,-23.1135
1378.30,1.4894,10.5547,-1.1962,-8.8575,5.4082,-22.0949
1395.00,-0.0339,10.5484,-0.4797,9.5453,13.2327,-16.1964
1411.70,0.2052,10.3334,-1.4726,57.3940,11.3641,-25.3659
1428.20,0.2482,10.3513,-0.5816,56.6339,10.6013,-24.3613
1446.90,0.3567,10.2529,-0.0140,42.8544,10.2122,-14.2448
1464.50,0.8490,10.0749,0.1865,26.0748,10.8947,-1.6156
1478.30,1.0362,9.9852,-0.3889,17.1172,14.1482,6.6084
1495.10,-1.5091,10.7801,-1.7242,25.0568,12.6695,6.1044
1511.60,-1.4199,10.6908,-1.6217,36.5417,1.8675,-2.7375
1528.20,0.3976,10.1460,-0.9796,44.6215,-14.0435,-13.5819
1546.60,1.7833,10.0655,-0.5701,47.5514,-6.0318,-15.7919
1564.00,2.0881,9.9691,-0.6060,41.6422,5.9000,-13.5504
1580.00,1.0820,10.1751,-0.7455,27.3266,15.6620,-8.3563
1597.50,-0.8770,10.1238,0.0209,8.8981,16.0353,-1.6286
1614.80,-1.2475,10.0354,-0.2319,2.7452,3.1927,8.4309
1628.10,-1.0703,9.9697,-1.3109,15.9451,-4.6572,1.8559
1646.10,-0.1624,9.8805,-1.7464,23.1831,-7.5269,-6.6956
1662.40,0.4557,9.7582,-1.2490,18.2599,-4.5793,-9.3545
1681.30,0.6872,9.7022,-0.0738,6.8499,0.3364,-4.0578
1698.30,0.2213,9.7261,-0.3054,-0.9776,5.1809,2.9905
1714.20,-0.4574,9.9583,-0.6951,-2.7862,7.8958,6.0468
1731.20,-0.7828,9.9532,-0.5921,-2.1040,0.0144,3.3276
1748.80,-0.5985,9.9327,-0.2297,1.9675,-4.4372,2.3474
1761.40,-0.1670,9.8273,-0.4191,3.0728,-6.5784,2.6930
1778.20,0.1461,9.7255,-0.5765,0.4521,-5.4282,3.1813
1794.80,0.6576,9.6210,-0.6816,-3.3269,-2.1227,2.7287
1811.40,0.3376,9.6382,-0.6010,-2.2612,3.4323,0.5624
1842.50,-0.8812,10.0376,-0.0282,16.1672,1.9073,-9.9992
1844.70,-0.8812,10.0376,-0.0282,5.2172,-1.3579,-5.2246
1861.40,-0.4263,10.1999,0.8191,-3.4989,-4.2894,7.2525
1878.00,0.1093,9.8988,0.2271,-9.0580,-3.9596,13.8944
1894.70,0.5508,10.0070,-0.4856,-11.9225,-0.6846,14.5446
