timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1424.90,-2.0986,10.2183,-1.2894,9.2046,1.0891,-7.6065
1441.60,-1.7528,9.8524,-0.2409,19.0732,-4.0299,-13.0198
1458.30,-1.1362,9.6433,0.0802,-1.9750,-12.5240,10.5801
1474.80,-0.0787,9.5533,-0.8595,-10.5145,-9.4681,19.4849
1491.40,0.2837,9.4092,-1.9331,-8.9531,-2.5367,15.4893
1508.30,-2.3452,9.8956,-1.8270,4.6713,3.6533,1.6619
1524.80,-2.2716,9.5939,-0.3424,15.7447,-0.0617,-9.2212
1541.60,-1.7513,9.5688,-0.2015,13.7631,-5.3373,-5.8806
1558.10,-1.1490,9.4952,-0.7074,-3.4865,-6.6862,9.1869
1574.70,-1.1297,9.5525,-1.4642,-2.4940,-3.2965,7.1556
1591.60,-1.4443,9.7090,-1.4795,1.9719,-1.7627,0.8570
1608.20,-1.5167,9.6642,-0.9962,5.9496,-1.8023,-2.5814
1624.90,-1.2780,9.5927,-0.8696,7.8766,-1.2225,-2.5681
1641.60,-1.5241,9.6761,-1.2122,8.0509,-0.2293,-2.0447
1658.40,-1.7762,9.7183,-0.9697,1.8133,-2.1246,-0.4102
1675.00,-1.5952,9.7367,-0.8618,-2.1284,-3.4755,1.7236
1691.60,-1.4498,9.7693,-1.0480,-2.1648,-3.5936,2.0149
1708.40,-1.2243,9.6076,-1.1162,1.9795,-2.6474,0.2880
1724.90,-1.0808,9.6438,-1.2683,7.1554,-0.6682,-2.4029
1741.60,-0.9049,9.5546,-0.8888,5.8004,0.3356,-3.7488
1758.10,-1.2159,9.6114,-0.9286,0.9744,1.3052,-2.0681
1774.80,-1.3278,9.5955,-0.9449,-4.1327,0.0366,-1.0388
1791.50,-1.4111,9.5890,-1.0726,-0.3078,0.0169,-2.4829
1808.10,-1.3286,9.5998,-1.0670,4.0364,0.9279,-6.0022
1824.70,-1.4384,9.6700,-0.8951,6.9316,2.4612,-7.5634
1841.50,-1.7861,9.6854,-0.5403,5.6502,2.2511,-5.4934
1858.10,-1.7872,9.6870,-0.6834,0.7067,1.1694,-1.0310
1874.80,-1.6294,9.7265,-1.0908,-7.4164,-0.9514,5.2443
1894.50,-1.8709,9.8183,-1.7352,-4.5391,-2.9109,-4.7416
1908.00,-1.4276,9.6842,-1.7886,9.0580,-0.4780,-3.8696
1925.80,-1.4762,9.7012,-0.0908,7.4066,-0.4425,-3.9251
1943.00,-1.6310,9.7910,-0.4650,-0.4624,-0.8784,2.7175
1959.20,-1.4000,9.7382,-0.8346,-7.7508,-1.6299,9.4752
1976.00,-1.3843,9.7793,-1.7143,-9.6217,-0.9610,9.9176
