timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
11.50,-1.0582,9.8991,-1.3960,-0.3515,0.8608,0.6896
30.50,-0.8689,9.9037,-1.1758,3.6064,-1.6201,-2.5670
44.80,-0.5759,9.7147,-0.9290,1.8527,-0.8380,-1.9888
61.40,-0.6005,9.8114,-0.8155,-1.0711,0.1502,-0.3468
78.30,-0.6147,9.7114,-0.8062,-4.5483,1.2841,1.6445
94.90,-0.6343,9.7110,-0.7965,-5.3513,1.9900,2.7862
111.70,-0.8001,9.8166,-1.2014,-3.8067,2.2860,2.4028
128.10,-1.0217,9.7957,-1.0441,0.7066,1.8493,-0.0253
144.90,-0.9228,9.8948,-0.8439,3.7271,-0.5475,-1.1222
161.50,-0.7514,9.8001,-0.7240,-0.4625,-0.1894,1.9494
178.30,-0.7350,10.0053,-0.8088,-5.0647,0.8480,4.9050
194.70,-0.8468,10.1057,-1.0089,-6.9053,1.1673,6.2781
211.50,-0.8494,10.3372,-1.7805,-4.0104,-0.2210,4.5616
228.10,-0.5381,10.4611,-1.6985,-0.9109,-2.0930,0.7743
244.80,-0.2812,10.5805,-1.4950,1.1196,-4.5127,-2.9107
261.40,0.1053,10.9121,-1.4885,-0.4492,-3.8375,-2.2118
278.10,0.3106,11.4394,-1.7275,-6.1530,-2.6153,0.1454
294.70,0.3743,11.8583,-1.8790,-15.8425,-2.7153,4.5400
311.40,-0.6372,12.5895,-3.5481,-25.2419,-4.6822,8.8664
328.30,-1.1366,12.6666,-5.2760,-34.8874,-11.3160,12.9491
344.80,-1.3598,12.5244,-7.5624,-27.0692,-34.0417,-1.2490
361.40,-1.1478,12.3371,-9.2530,-18.5658,-45.0422,-19.5978
378.00,-0.9896,11.8845,-10.9668,-16.4885,-53.6818,-40.6448
394.80,-0.5533,11.3366,-11.9426,-21.3120,-58.3583,-63.7370
411.30,-1.1670,10.3800,-12.8881,-39.5276,-59.2577,-88.5082
428.10,-1.1349,8.1267,-12.7675,-58.9958,-59.5840,-114.7661
444.90,-0.9818,6.6214,-12.4038,-65.2895,-57.9729,-146.0911
461.40,-1.3188,5.0445,-11.6659,-55.3364,-42.3379,-224.9365
478.30,-1.7108,3.1462,-10.4242,-84.7597,-41.1944,-245.7407
494.70,-1.2372,1.5913,-9.2031,-109.2083,-33.8703,-263.5721
511.40,-1.3607,-0.2238,-7.5444,-139.8362,-37.1256,-275.6039
528.10,-0.1379,-3.9777,-4.5043,-179.6196,-55.0774,-276.3563
544.70,0.6339,-5.6592,-2.9380,-199.3354,-61.7145,-287.9920
